Pair,Interval,BB_Period,BB_Std,Threshold,Trend_MA,SL,TP,P1_PnL,P2_PnL,P3_PnL,P4_PnL,P5_PnL,P6_PnL,P7_PnL,P8_PnL,Mean_PnL,Trades,Accuracy,Sharpe,MaxDD,Score,Valid
SOL-USDT,1h,10,2.5,0.8,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.8,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,1.0,200,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.7,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,1.0,50,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,1.0,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.9,100,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.7,50,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.9,200,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.7,0,0.02,0.08,0.00,0.00,-25.21,0.00,0.00,0.00,0.00,0.00,-3.15,202,17.8,0.16,46.8,0.00,False
SOL-USDT,4h,20,3.0,1.0,200,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.09,-0.26,2,0.0,-60.63,1.0,0.00,False
SOL-USDT,1h,20,3.0,1.0,100,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.7,200,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.7,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,1.0,200,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.7,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,1.0,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.25,-4.66,137,26.3,-3.17,42.7,0.00,False
SOL-USDT,4h,50,2.5,0.9,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,1.0,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.9,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,1.0,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.21,-2.65,14,21.4,-1.37,22.9,0.00,False
SOL-USDT,1h,30,2.0,0.7,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.7,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.9,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.8,200,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,1.0,100,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.04,-4.00,32,31.2,-1.23,34.0,0.00,False
SOL-USDT,4h,10,2.0,1.0,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,1.0,50,0.03,0.05,0.00,0.00,2.64,0.00,0.00,0.00,0.00,0.00,0.33,8,50.0,-0.68,3.1,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,0.8,200,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,0.7,50,0.05,0.12,0.00,0.00,29.74,0.00,0.00,0.00,0.00,0.00,3.72,37,37.8,1.06,21.5,0.00,False
SOL-USDT,1h,30,3.0,0.9,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.8,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.7,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.7,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.9,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.7,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.8,100,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,0.7,100,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,1.0,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.7,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.9,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.9,50,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.47,-3.18,138,17.4,-0.90,45.7,0.00,False
SOL-USDT,4h,50,2.0,0.9,200,0.02,0.08,0.00,0.00,-11.20,0.00,0.00,0.00,0.00,0.00,-1.40,31,12.9,0.15,25.1,0.00,False
SOL-USDT,4h,30,3.0,0.7,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.8,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,1.0,100,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.8,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.9,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,32.24,0.00,0.00,4.03,317,53.3,-0.49,49.1,0.00,False
SOL-USDT,1h,30,3.0,0.9,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.7,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.8,50,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,1.0,200,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.7,50,0.02,0.03,0.00,0.00,12.26,0.00,0.00,0.00,0.00,11.62,2.98,61,54.8,1.41,6.8,0.00,False
SOL-USDT,4h,30,2.5,0.8,0,0.05,0.05,0.00,0.00,0.00,-95.31,0.00,0.00,0.00,0.00,-11.91,162,35.8,-2.04,100.7,0.00,False
SOL-USDT,4h,10,2.0,0.9,50,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.9,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.40,-1.05,18,44.4,-2.30,23.7,0.00,False
SOL-USDT,4h,10,3.0,0.7,200,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.8,200,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.7,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.7,50,0.03,0.08,54.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.82,118,49.2,1.55,15.6,0.00,False
SOL-USDT,1h,50,2.0,1.0,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.9,100,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.7,0,0.03,0.12,0.00,0.00,-38.55,3.59,0.00,0.00,0.00,0.00,-4.37,335,23.0,-0.75,75.7,0.00,False
SOL-USDT,4h,20,3.0,1.0,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.50,-0.56,15,13.3,-2.55,9.9,0.00,False
SOL-USDT,1h,10,2.0,0.9,200,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.8,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.8,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-36.33,-4.54,34,35.3,-2.24,35.2,0.00,False
SOL-USDT,1h,50,3.0,0.7,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,1.0,200,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.8,100,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,1.0,100,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.8,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,1.0,0,0.02,0.05,15.34,0.00,0.00,0.00,0.00,0.00,0.00,-23.84,-1.06,59,31.2,-0.61,23.1,0.00,False
SOL-USDT,4h,10,2.0,0.8,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,1.0,50,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.9,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.7,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.7,200,0.05,0.08,78.61,0.00,0.00,0.00,0.00,37.14,0.00,0.00,14.47,357,55.4,0.65,28.8,0.00,False
SOL-USDT,4h,30,2.0,0.7,0,0.02,0.08,0.00,0.00,0.00,-86.27,0.00,0.00,0.75,0.00,-10.69,422,33.7,-1.39,110.5,0.00,False
SOL-USDT,1h,50,2.0,1.0,200,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,0,0.03,0.03,0.00,0.00,0.00,-22.44,0.00,0.00,0.00,0.00,-2.80,188,46.8,-0.24,35.0,0.00,False
SOL-USDT,1h,10,3.0,0.7,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,1.0,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,0.8,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.9,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,1.0,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.8,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,1.0,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.35,-1.04,19,21.1,-2.49,8.6,0.00,False
SOL-USDT,1h,10,3.0,1.0,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.7,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.7,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.9,50,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.7,50,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35.09,-4.39,58,31.0,-0.13,47.5,0.00,False
SOL-USDT,4h,20,3.0,0.8,50,0.05,0.12,0.00,0.00,7.66,0.00,0.00,0.00,0.00,0.00,0.96,4,50.0,-0.29,2.4,0.00,False
SOL-USDT,1h,30,2.5,1.0,100,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,0.7,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.7,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.7,0,0.02,0.05,0.00,2.23,0.00,0.00,0.00,0.00,0.75,0.00,0.37,6,75.0,10.66,1.0,0.00,False
SOL-USDT,1h,10,2.5,0.8,200,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,1.0,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,0.7,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,1.0,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.9,50,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,1.0,50,0.03,0.05,0.00,0.00,0.00,0.00,0.00,-3.06,0.00,0.00,-0.38,2,0.0,-38.46,1.6,0.00,False
SOL-USDT,4h,50,2.0,1.0,50,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.9,200,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.9,200,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.8,100,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.8,100,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.7,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.7,100,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.9,50,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.06,227,56.8,0.30,28.9,0.00,False
SOL-USDT,1h,30,3.0,0.8,0,0.02,0.03,0.00,0.00,0.00,-18.37,0.00,0.00,0.00,0.00,-2.30,343,39.7,-0.45,32.8,0.00,False
SOL-USDT,4h,10,3.0,1.0,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,1.0,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-56.01,-7.00,98,11.2,-5.83,64.4,0.00,False
SOL-USDT,1h,10,3.0,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.8,100,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,1.0,200,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.8,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,1.0,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.9,100,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.8,50,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,1.0,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.54,-1.32,101,13.9,-2.61,47.4,0.00,False
SOL-USDT,1h,30,2.0,1.0,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.8,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,1.0,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.8,100,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,200,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.9,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,1.0,0,0.02,0.08,0.00,0.00,0.00,-23.50,0.00,0.00,0.00,0.00,-2.94,77,15.6,-1.20,23.2,0.00,False
SOL-USDT,4h,20,3.0,0.7,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,1.0,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.7,200,0.05,0.05,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,-0.01,2,50.0,0.25,0.2,0.00,False
SOL-USDT,1h,20,3.0,0.9,100,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,4.14,0.00,0.00,0.52,311,41.8,0.29,29.7,0.00,False
SOL-USDT,1h,50,2.5,0.7,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.7,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,1.0,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,1.0,200,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.8,0,0.03,0.03,0.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.28,2,100.0,22.18,0.0,0.00,False
SOL-USDT,1h,50,2.0,0.9,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,0,0.02,0.08,0.00,0.00,0.00,-111.83,0.00,0.00,0.00,0.00,-13.98,659,29.3,-1.22,128.3,0.00,False
